"unixtime_full","cryopower","adc27","adc20","temp9","temp5"
"2016-06-12 20:02:43"," 92.49"," 21.38","  0.29"," 18.66"," 22.04"
"2016-06-12 20:02:48"," 93.21"," 21.38","  0.31"," 18.66"," 22.01"
"2016-06-12 20:02:53"," 91.81"," 21.38","  0.30"," 18.69"," 22.04"
"2016-06-12 20:02:58"," 92.11"," 21.38","  0.31"," 18.66"," 22.01"
"2016-06-12 20:03:03"," 92.50"," 21.38","  0.30"," 18.69"," 22.01"
"2016-06-12 20:03:08"," 92.75"," 21.50","  0.29"," 18.69"," 22.07"
"2016-06-12 20:03:13"," 92.88"," 21.38","  0.30"," 18.66"," 22.04"
"2016-06-12 20:03:18"," 92.39"," 21.38","  0.29"," 18.69"," 21.98"
"2016-06-12 20:03:23"," 93.17"," 21.38","  0.31"," 18.72"," 22.07"
"2016-06-12 20:03:28"," 92.67"," 21.38","  0.28"," 18.66"," 22.04"
"2016-06-12 20:03:33"," 92.53"," 21.38","  0.33"," 18.69"," 22.07"
"2016-06-12 20:03:38"," 92.42"," 21.38","  0.29"," 18.69"," 22.04"
"2016-06-12 20:03:43"," 92.28"," 21.38","  0.29"," 18.66"," 22.04"
"2016-06-12 20:03:48"," 91.72"," 21.38","  0.29"," 18.66"," 21.98"
"2016-06-12 20:03:53"," 92.28"," 21.38","  0.27"," 18.69"," 22.01"
"2016-06-12 20:03:58"," 92.29"," 21.38","  0.31"," 18.72"," 22.07"
"2016-06-12 20:04:03"," 91.48"," 21.38","  0.29"," 18.72"," 22.04"
"2016-06-12 20:04:08"," 91.33"," 21.38","  0.32"," 18.72"," 22.04"
"2016-06-12 20:04:13"," 91.53"," 21.38","  0.29"," 18.69"," 22.07"
"2016-06-12 20:04:18"," 93.26"," 21.38","  0.29"," 18.72"," 22.13"
"2016-06-12 20:04:23"," 93.47"," 21.38","  0.29"," 18.66"," 22.07"
"2016-06-12 20:04:28"," 91.56"," 21.50","  0.29"," 18.75"," 22.07"
"2016-06-12 20:04:33"," 93.00"," 21.38","  0.31"," 18.69"," 22.07"
"2016-06-12 20:04:38"," 91.81"," 21.50","  0.29"," 18.69"," 22.04"
"2016-06-12 20:04:43"," 92.75"," 21.38","  0.32"," 18.69"," 22.07"
"2016-06-12 20:04:48"," 92.94"," 21.38","  0.29"," 18.69"," 22.13"
"2016-06-12 20:04:53"," 93.07"," 21.38","  0.32"," 18.66"," 22.11"
"2016-06-12 20:04:58"," 92.65"," 21.38","  0.30"," 18.72"," 22.17"
"2016-06-12 20:05:03"," 91.47"," 21.38","  0.32"," 18.75"," 22.04"
"2016-06-12 20:05:08"," 92.50"," 21.50","  0.29"," 18.75"," 22.13"
"2016-06-12 20:05:13"," 91.72"," 21.38","  0.30"," 18.66"," 22.11"
"2016-06-12 20:05:18"," 91.60"," 21.38","  0.33"," 18.75"," 22.07"
"2016-06-12 20:05:23"," 92.42"," 21.38","  0.30"," 18.66"," 22.11"
"2016-06-12 20:05:28"," 91.77"," 21.38","  0.30"," 18.75"," 22.07"
"2016-06-12 20:05:33"," 92.30"," 21.38","  0.30"," 18.72"," 22.07"
"2016-06-12 20:05:38"," 91.45"," 21.38","  0.32"," 18.72"," 22.13"
"2016-06-12 20:05:43"," 92.19"," 21.38","  0.28"," 18.72"," 22.11"
"2016-06-12 20:05:48"," 91.94"," 21.38","  0.28"," 18.72"," 22.11"
"2016-06-12 20:05:53"," 92.66"," 21.38","  0.32"," 18.75"," 22.13"
"2016-06-12 20:05:58"," 91.45"," 21.38","  0.28"," 18.78"," 22.11"
"2016-06-12 20:06:03"," 92.40"," 21.50","  0.29"," 18.72"," 22.11"
"2016-06-12 20:06:08"," 93.25"," 21.50","  0.30"," 18.78"," 22.11"
"2016-06-12 20:06:13"," 91.88"," 21.38","  0.33"," 18.72"," 22.07"
"2016-06-12 20:06:18"," 91.81"," 21.38","  0.28"," 18.69"," 22.07"
"2016-06-12 20:06:23"," 92.31"," 21.38","  0.32"," 18.72"," 22.07"
"2016-06-12 20:06:28"," 93.05"," 21.38","  0.31"," 18.75"," 22.13"
"2016-06-12 20:06:33"," 92.33"," 21.50","  0.30"," 18.81"," 22.11"
"2016-06-12 20:06:38"," 91.78"," 21.50","  0.29"," 18.75"," 22.07"
"2016-06-12 20:06:43"," 92.45"," 21.38","  0.33"," 18.78"," 22.11"
"2016-06-12 20:06:48"," 92.95"," 21.38","  0.30"," 18.78"," 22.11"
"2016-06-12 20:06:53"," 93.34"," 21.38","  0.29"," 18.72"," 22.11"
"2016-06-12 20:06:58"," 92.27"," 21.50","  0.31"," 18.78"," 22.17"
"2016-06-12 20:07:03"," 91.20"," 21.38","  0.30"," 18.75"," 22.11"
"2016-06-12 20:07:08"," 91.65"," 21.38","  0.31"," 18.78"," 22.11"
"2016-06-12 20:07:13"," 92.05"," 21.38","  0.33"," 18.75"," 22.11"
"2016-06-12 20:07:18"," 93.43"," 21.50","  0.31"," 18.78"," 22.13"
"2016-06-12 20:07:23"," 93.37"," 21.50","  0.30"," 18.78"," 22.13"
"2016-06-12 20:07:28"," 92.58"," 21.38","  0.31"," 18.72"," 22.17"
"2016-06-12 20:07:33"," 92.62"," 21.38","  0.29"," 18.69"," 22.11"
"2016-06-12 20:07:38"," 90.50"," 21.38","  0.32"," 18.84"," 22.13"
"2016-06-12 20:07:43"," 91.67"," 21.50","  0.29"," 18.72"," 22.11"
"2016-06-12 20:07:48"," 92.06"," 21.38","  0.29"," 18.87"," 22.13"
"2016-06-12 20:07:53"," 93.14"," 21.38","  0.30"," 18.75"," 22.17"
"2016-06-12 20:07:58"," 92.72"," 21.50","  0.29"," 18.78"," 22.11"
"2016-06-12 20:08:03"," 93.31"," 21.50","  0.33"," 18.75"," 22.04"
"2016-06-12 20:08:08"," 93.44"," 21.38","  0.30"," 18.84"," 22.13"
"2016-06-12 20:08:13"," 92.40"," 21.38","  0.29"," 18.78"," 22.11"
"2016-06-12 20:08:18"," 91.60"," 21.38","  0.32"," 18.78"," 22.11"
"2016-06-12 20:08:23"," 94.52"," 21.38","  0.29"," 18.75"," 22.07"
"2016-06-12 20:08:28"," 91.86"," 21.38","  0.30"," 18.81"," 22.11"
"2016-06-12 20:08:33"," 92.22"," 21.50","  0.31"," 18.84"," 22.13"
"2016-06-12 20:08:38"," 91.84"," 21.38","  0.29"," 18.78"," 22.20"
"2016-06-12 20:08:43"," 92.52"," 21.50","  0.28"," 18.81"," 22.13"
"2016-06-12 20:08:48"," 92.15"," 21.50","  0.30"," 18.81"," 22.20"
"2016-06-12 20:08:53"," 93.26"," 21.50","  0.28"," 18.81"," 22.20"
"2016-06-12 20:08:58"," 92.85"," 21.50","  0.30"," 18.78"," 22.20"
"2016-06-12 20:09:03"," 91.93"," 21.50","  0.30"," 18.78"," 22.17"
"2016-06-12 20:09:08"," 93.48"," 21.50","  0.29"," 18.84"," 22.13"
"2016-06-12 20:09:13"," 92.17"," 21.50","  0.30"," 18.87"," 22.13"
"2016-06-12 20:09:18"," 92.73"," 21.50","  0.30"," 18.78"," 22.13"
"2016-06-12 20:09:23"," 92.99"," 21.50","  0.31"," 18.78"," 22.20"
"2016-06-12 20:09:28"," 92.19"," 21.50","  0.29"," 18.81"," 22.13"
"2016-06-12 20:09:33"," 92.81"," 21.38","  0.30"," 18.81"," 22.13"
"2016-06-12 20:09:38"," 92.48"," 21.50","  0.29"," 18.81"," 22.11"
"2016-06-12 20:09:43"," 93.31"," 21.50","  0.32"," 18.75"," 22.20"
"2016-06-12 20:09:48"," 92.07"," 21.50","  0.34"," 18.81"," 22.23"
"2016-06-12 20:09:53"," 92.61"," 21.38","  0.31"," 18.84"," 22.20"
"2016-06-12 20:09:58"," 92.49"," 21.50","  0.32"," 18.84"," 22.17"
"2016-06-12 20:10:03"," 91.63"," 21.50","  0.30"," 18.84"," 22.20"
"2016-06-12 20:10:08"," 92.40"," 21.50","  0.29"," 18.81"," 22.13"
"2016-06-12 20:10:13"," 92.99"," 21.50","  0.30"," 18.84"," 22.13"
"2016-06-12 20:10:18"," 92.26"," 21.50","  0.30"," 18.78"," 22.11"
"2016-06-12 20:10:23"," 92.27"," 21.50","  0.31"," 18.84"," 22.17"
"2016-06-12 20:10:28"," 91.61"," 21.50","  0.31"," 18.81"," 22.20"
"2016-06-12 20:10:33"," 91.95"," 21.38","  0.31"," 18.81"," 22.13"
"2016-06-12 20:10:38"," 93.06"," 21.50","  0.32"," 18.87"," 22.20"
"2016-06-12 20:10:43"," 92.88"," 21.50","  0.30"," 18.84"," 22.23"
"2016-06-12 20:10:48"," 91.87"," 21.50","  0.32"," 18.84"," 22.13"
"2016-06-12 20:10:53"," 92.40"," 21.50","  0.31"," 18.81"," 22.13"
"2016-06-12 20:10:58"," 92.54"," 21.50","  0.32"," 18.81"," 22.17"
"2016-06-12 20:11:03"," 92.22"," 21.50","  0.31"," 18.84"," 22.17"
"2016-06-12 20:11:08"," 93.31"," 21.50","  0.29"," 18.84"," 22.13"
"2016-06-12 20:11:13"," 91.85"," 21.50","  0.32"," 18.81"," 22.17"
"2016-06-12 20:11:18"," 91.77"," 21.50","  0.31"," 18.81"," 22.13"
"2016-06-12 20:11:23"," 92.44"," 21.50","  0.31"," 18.84"," 22.26"
"2016-06-12 20:11:28"," 92.35"," 21.50","  0.31"," 18.87"," 22.17"
"2016-06-12 20:11:33"," 93.01"," 21.50","  0.31"," 18.84"," 22.23"
"2016-06-12 20:11:38"," 92.96"," 21.50","  0.31"," 18.84"," 22.20"
"2016-06-12 20:11:43"," 93.36"," 21.50","  0.30"," 18.81"," 22.20"
"2016-06-12 20:11:48"," 92.94"," 21.50","  0.31"," 18.87"," 22.20"
"2016-06-12 20:11:53"," 91.15"," 21.50","  0.32"," 18.87"," 22.23"
"2016-06-12 20:11:58"," 93.27"," 21.50","  0.29"," 18.87"," 22.20"
"2016-06-12 20:12:03"," 91.44"," 21.50","  0.31"," 18.87"," 22.20"
"2016-06-12 20:12:08"," 93.53"," 21.50","  0.32"," 18.90"," 22.20"
"2016-06-12 20:12:13"," 92.59"," 21.50","  0.32"," 18.87"," 22.20"
"2016-06-12 20:12:18"," 93.93"," 21.50","  0.31"," 18.90"," 22.20"
"2016-06-12 20:12:23"," 93.37"," 21.50","  0.32"," 18.84"," 22.20"
"2016-06-12 20:12:28"," 92.09"," 21.50","  0.31"," 18.93"," 22.20"
"2016-06-12 20:12:33"," 91.05"," 21.50","  0.29"," 18.87"," 22.20"
"2016-06-12 20:12:38"," 92.44"," 21.50","  0.31"," 18.87"," 22.17"
"2016-06-12 20:12:43"," 92.24"," 21.50","  0.31"," 18.87"," 22.23"
"2016-06-12 20:12:48"," 93.25"," 21.50","  0.32"," 18.87"," 22.26"
"2016-06-12 20:12:53"," 92.34"," 21.50","  0.30"," 18.84"," 22.23"
"2016-06-12 20:12:58"," 93.74"," 21.50","  0.29"," 18.90"," 22.17"
"2016-06-12 20:13:03"," 92.71"," 21.50","  0.32"," 18.87"," 22.17"
"2016-06-12 20:13:08"," 92.87"," 21.50","  0.32"," 18.90"," 22.23"
"2016-06-12 20:13:13"," 93.10"," 21.50","  0.31"," 18.96"," 22.23"
"2016-06-12 20:13:18"," 92.02"," 21.50","  0.30"," 18.87"," 22.29"
"2016-06-12 20:13:23"," 92.77"," 21.50","  0.29"," 18.87"," 22.20"
"2016-06-12 20:13:28"," 92.26"," 21.50","  0.30"," 18.87"," 22.23"
"2016-06-12 20:13:33"," 92.12"," 21.50","  0.32"," 18.87"," 22.17"
"2016-06-12 20:13:38"," 93.29"," 21.50","  0.27"," 18.87"," 22.23"
"2016-06-12 20:13:43"," 92.31"," 21.50","  0.29"," 18.93"," 22.17"
"2016-06-12 20:13:48"," 92.48"," 21.50","  0.32"," 18.87"," 22.20"
"2016-06-12 20:13:53"," 93.01"," 21.50","  0.32"," 18.90"," 22.23"
"2016-06-12 20:13:58"," 93.57"," 21.50","  0.30"," 18.87"," 22.23"
"2016-06-12 20:14:03"," 92.58"," 21.50","  0.28"," 18.90"," 22.23"
"2016-06-12 20:14:08"," 92.53"," 21.50","  0.31"," 18.90"," 22.20"
"2016-06-12 20:14:13"," 91.82"," 21.63","  0.31"," 18.87"," 22.26"
"2016-06-12 20:14:18"," 93.62"," 21.63","  0.32"," 18.90"," 22.20"
"2016-06-12 20:14:23"," 93.17"," 21.50","  0.29"," 18.93"," 22.23"
"2016-06-12 20:14:28"," 93.67"," 21.50","  0.30"," 18.93"," 22.23"
"2016-06-12 20:14:33"," 91.82"," 21.50","  0.30"," 18.90"," 22.23"
"2016-06-12 20:14:38"," 92.50"," 21.50","  0.30"," 18.93"," 22.26"
"2016-06-12 20:14:43"," 92.93"," 21.50","  0.31"," 18.87"," 22.29"
"2016-06-12 20:14:48"," 92.50"," 21.50","  0.30"," 18.96"," 22.23"
"2016-06-12 20:14:53"," 92.69"," 21.50","  0.29"," 18.93"," 22.23"
"2016-06-12 20:14:58"," 92.48"," 21.50","  0.32"," 18.93"," 22.29"
"2016-06-12 20:15:03"," 92.87"," 21.63","  0.33"," 18.96"," 22.26"
"2016-06-12 20:15:08"," 92.38"," 21.63","  0.32"," 18.93"," 22.29"
"2016-06-12 20:15:13"," 93.41"," 21.50","  0.32"," 18.93"," 22.23"
"2016-06-12 20:15:18"," 93.13"," 21.50","  0.33"," 18.90"," 22.23"
"2016-06-12 20:15:23"," 92.53"," 21.50","  0.32"," 18.90"," 22.26"
"2016-06-12 20:15:28"," 91.74"," 21.50","  0.32"," 18.96"," 22.29"
"2016-06-12 20:15:33"," 91.85"," 21.50","  0.32"," 18.90"," 22.26"
"2016-06-12 20:15:38"," 92.11"," 21.63","  0.32"," 18.93"," 22.29"
"2016-06-12 20:15:43"," 92.99"," 21.50","  0.32"," 18.90"," 22.32"
"2016-06-12 20:15:48"," 91.55"," 21.50","  0.31"," 18.93"," 22.26"
"2016-06-12 20:15:53"," 93.45"," 21.50","  0.29"," 18.99"," 22.26"
"2016-06-12 20:15:58"," 92.74"," 21.50","  0.31"," 18.93"," 22.23"
"2016-06-12 20:16:03"," 93.42"," 21.63","  0.33"," 18.96"," 22.20"
"2016-06-12 20:16:08"," 93.24"," 21.50","  0.33"," 18.96"," 22.32"
"2016-06-12 20:16:13"," 92.50"," 21.63","  0.31"," 18.93"," 22.23"
"2016-06-12 20:16:18"," 92.44"," 21.50","  0.31"," 18.93"," 22.29"
"2016-06-12 20:16:23"," 93.56"," 21.63","  0.29"," 18.99"," 22.26"
"2016-06-12 20:16:28"," 92.71"," 21.50","  0.31"," 18.93"," 22.26"
"2016-06-12 20:16:33"," 92.98"," 21.63","  0.29"," 18.99"," 22.29"
"2016-06-12 20:16:38"," 93.55"," 21.50","  0.28"," 18.99"," 22.29"
"2016-06-12 20:16:43"," 91.53"," 21.50","  0.30"," 18.96"," 22.26"
"2016-06-12 20:16:48"," 92.86"," 21.50","  0.31"," 18.93"," 22.29"
"2016-06-12 20:16:53"," 93.93"," 21.63","  0.31"," 18.93"," 22.26"
"2016-06-12 20:16:58"," 93.58"," 21.50","  0.32"," 18.99"," 22.26"
"2016-06-12 20:17:03"," 93.75"," 21.50","  0.29"," 18.93"," 22.29"
"2016-06-12 20:17:08"," 92.46"," 21.50","  0.32"," 18.99"," 22.29"
"2016-06-12 20:17:13"," 93.00"," 21.50","  0.29"," 18.90"," 22.29"
"2016-06-12 20:17:18"," 93.71"," 21.63","  0.30"," 19.05"," 22.29"
"2016-06-12 20:17:23"," 92.54"," 21.50","  0.30"," 19.02"," 22.29"
"2016-06-12 20:17:28"," 92.63"," 21.63","  0.33"," 18.96"," 22.26"
"2016-06-12 20:17:33"," 93.99"," 21.63","  0.29"," 18.96"," 22.35"
"2016-06-12 20:17:38"," 92.68"," 21.50","  0.30"," 19.02"," 22.32"
"2016-06-12 20:17:43"," 94.19"," 21.63","  0.31"," 18.99"," 22.26"
"2016-06-12 20:17:48"," 92.67"," 21.50","  0.32"," 18.99"," 22.29"
"2016-06-12 20:17:53"," 92.67"," 21.63","  0.29"," 18.99"," 22.26"
"2016-06-12 20:17:58"," 92.75"," 21.63","  0.30"," 18.99"," 22.26"
"2016-06-12 20:18:03"," 92.25"," 21.63","  0.32"," 18.99"," 22.23"
"2016-06-12 20:18:08"," 93.26"," 21.63","  0.29"," 19.02"," 22.35"
"2016-06-12 20:18:13"," 93.32"," 21.63","  0.30"," 19.02"," 22.32"
"2016-06-12 20:18:18"," 91.75"," 21.63","  0.31"," 19.02"," 22.35"
"2016-06-12 20:18:23"," 93.44"," 21.63","  0.32"," 18.99"," 22.32"
"2016-06-12 20:18:28"," 92.39"," 21.63","  0.31"," 18.96"," 22.23"
"2016-06-12 20:18:33"," 92.45"," 21.63","  0.30"," 19.02"," 22.32"
"2016-06-12 20:18:38"," 93.37"," 21.63","  0.32"," 19.02"," 22.32"
"2016-06-12 20:18:43"," 92.91"," 21.63","  0.28"," 18.96"," 22.35"
"2016-06-12 20:18:48"," 92.83"," 21.50","  0.32"," 19.02"," 22.32"
"2016-06-12 20:18:53"," 92.90"," 21.63","  0.29"," 19.02"," 22.26"
"2016-06-12 20:18:58"," 94.34"," 21.63","  0.30"," 18.96"," 22.32"
"2016-06-12 20:19:03"," 93.19"," 21.63","  0.30"," 18.99"," 22.29"
"2016-06-12 20:19:08"," 92.70"," 21.63","  0.31"," 19.02"," 22.29"
"2016-06-12 20:19:13"," 92.59"," 21.63","  0.30"," 19.02"," 22.32"
"2016-06-12 20:19:18"," 92.99"," 21.63","  0.30"," 19.08"," 22.32"
"2016-06-12 20:19:23"," 92.71"," 21.50","  0.31"," 19.02"," 22.35"
"2016-06-12 20:19:28"," 92.44"," 21.63","  0.32"," 18.96"," 22.32"
"2016-06-12 20:19:33"," 94.05"," 21.50","  0.28"," 18.99"," 22.32"
"2016-06-12 20:19:38"," 92.51"," 21.63","  0.30"," 19.02"," 22.32"
"2016-06-12 20:19:43"," 92.50"," 21.63","  0.31"," 18.99"," 22.32"
"2016-06-12 20:19:48"," 94.06"," 21.63","  0.32"," 19.02"," 22.32"
"2016-06-12 20:19:53"," 92.58"," 21.50","  0.32"," 18.93"," 22.29"
"2016-06-12 20:19:58"," 93.23"," 21.63","  0.31"," 19.02"," 22.29"
"2016-06-12 20:20:03"," 93.53"," 21.63","  0.30"," 19.05"," 22.32"
"2016-06-12 20:20:08"," 92.40"," 21.63","  0.33"," 19.02"," 22.32"
"2016-06-12 20:20:13"," 93.23"," 21.63","  0.30"," 19.05"," 22.35"
"2016-06-12 20:20:18"," 93.36"," 21.63","  0.30"," 18.96"," 22.35"
"2016-06-12 20:20:23"," 92.56"," 21.63","  0.30"," 19.05"," 22.32"
"2016-06-12 20:20:28"," 92.38"," 21.63","  0.32"," 18.99"," 22.38"
"2016-06-12 20:20:33"," 93.98"," 21.63","  0.31"," 19.02"," 22.35"
"2016-06-12 20:20:38"," 94.12"," 21.63","  0.30"," 19.02"," 22.29"
"2016-06-12 20:20:43"," 94.28"," 21.63","  0.29"," 19.11"," 22.32"
"2016-06-12 20:20:48"," 92.75"," 21.63","  0.31"," 19.02"," 22.32"
"2016-06-12 20:20:53"," 93.49"," 21.63","  0.32"," 19.08"," 22.38"
"2016-06-12 20:20:58"," 93.90"," 21.63","  0.32"," 19.08"," 22.26"
"2016-06-12 20:21:03"," 93.58"," 21.63","  0.27"," 18.99"," 22.38"
"2016-06-12 20:21:08"," 93.54"," 21.63","  0.30"," 19.02"," 22.35"
"2016-06-12 20:21:13"," 93.46"," 21.63","  0.29"," 18.99"," 22.38"
"2016-06-12 20:21:18"," 93.26"," 21.50","  0.28"," 19.05"," 22.29"
"2016-06-12 20:21:23"," 92.56"," 21.63","  0.31"," 19.08"," 22.32"
"2016-06-12 20:21:28"," 92.52"," 21.63","  0.32"," 19.05"," 22.29"
"2016-06-12 20:21:33"," 91.99"," 21.63","  0.29"," 19.08"," 22.32"
"2016-06-12 20:21:38"," 93.06"," 21.63","  0.30"," 19.05"," 22.32"
"2016-06-12 20:21:43"," 92.53"," 21.63","  0.31"," 19.08"," 22.38"
"2016-06-12 20:21:48"," 91.99"," 21.63","  0.28"," 19.08"," 22.38"
"2016-06-12 20:21:53"," 93.02"," 21.63","  0.28"," 19.11"," 22.38"
"2016-06-12 20:21:58"," 94.45"," 21.63","  0.30"," 19.11"," 22.35"
"2016-06-12 20:22:03"," 93.58"," 21.63","  0.29"," 19.05"," 22.41"
"2016-06-12 20:22:08"," 92.49"," 21.63","  0.31"," 19.02"," 22.38"
"2016-06-12 20:22:13"," 92.76"," 21.63","  0.30"," 19.08"," 22.32"
"2016-06-12 20:22:18"," 93.12"," 21.63","  0.32"," 19.05"," 22.38"
"2016-06-12 20:22:23"," 92.69"," 21.63","  0.31"," 19.02"," 22.41"
"2016-06-12 20:22:28"," 93.24"," 21.63","  0.30"," 19.05"," 22.35"
"2016-06-12 20:22:33"," 92.55"," 21.63","  0.31"," 19.08"," 22.35"
"2016-06-12 20:22:38"," 92.68"," 21.63","  0.29"," 19.08"," 22.38"
"2016-06-12 20:22:43"," 92.25"," 21.63","  0.29"," 19.08"," 22.35"
"2016-06-12 20:22:48"," 93.92"," 21.63","  0.30"," 19.02"," 22.35"
"2016-06-12 20:22:53"," 92.54"," 21.63","  0.30"," 19.05"," 22.41"
"2016-06-12 20:22:58"," 93.62"," 21.63","  0.32"," 19.05"," 22.38"
"2016-06-12 20:23:03"," 93.99"," 21.63","  0.30"," 19.11"," 22.35"
"2016-06-12 20:23:08"," 93.48"," 21.63","  0.28"," 19.02"," 22.38"
"2016-06-12 20:23:13"," 93.46"," 21.63","  0.29"," 19.08"," 22.38"
"2016-06-12 20:23:18"," 92.90"," 21.63","  0.32"," 19.05"," 22.41"
"2016-06-12 20:23:23"," 92.62"," 21.63","  0.29"," 19.05"," 22.41"
"2016-06-12 20:23:28"," 93.05"," 21.63","  0.30"," 19.08"," 22.38"
"2016-06-12 20:23:33"," 92.36"," 21.63","  0.30"," 19.05"," 22.41"
"2016-06-12 20:23:38"," 92.15"," 21.63","  0.32"," 19.14"," 22.35"
"2016-06-12 20:23:43"," 92.67"," 21.63","  0.33"," 19.08"," 22.38"
"2016-06-12 20:23:48"," 91.63"," 21.63","  0.30"," 19.11"," 22.32"
"2016-06-12 20:23:53"," 93.60"," 21.63","  0.28"," 19.08"," 22.41"
"2016-06-12 20:23:58"," 93.20"," 21.63","  0.30"," 19.08"," 22.35"
"2016-06-12 20:24:03"," 93.60"," 21.63","  0.29"," 19.11"," 22.44"
"2016-06-12 20:24:08"," 93.22"," 21.63","  0.30"," 19.11"," 22.41"
"2016-06-12 20:24:13"," 93.39"," 21.63","  0.29"," 19.05"," 22.44"
"2016-06-12 20:24:18"," 91.98"," 21.63","  0.31"," 19.11"," 22.38"
"2016-06-12 20:24:23"," 94.44"," 21.63","  0.30"," 19.05"," 22.41"
"2016-06-12 20:24:28"," 94.57"," 21.63","  0.28"," 19.11"," 22.41"
"2016-06-12 20:24:33"," 93.72"," 21.63","  0.28"," 19.11"," 22.41"
"2016-06-12 20:24:38"," 93.92"," 21.63","  0.28"," 19.14"," 22.38"
"2016-06-12 20:24:43"," 93.37"," 21.63","  0.30"," 19.05"," 22.41"
"2016-06-12 20:24:48"," 92.63"," 21.63","  0.31"," 19.08"," 22.44"
"2016-06-12 20:24:53"," 93.20"," 21.75","  0.31"," 19.11"," 22.44"
"2016-06-12 20:24:58"," 92.78"," 21.63","  0.30"," 19.11"," 22.41"
"2016-06-12 20:25:03"," 93.04"," 21.63","  0.32"," 19.14"," 22.44"
"2016-06-12 20:25:08"," 92.08"," 21.63","  0.30"," 19.14"," 22.41"
"2016-06-12 20:25:13"," 91.53"," 21.75","  0.31"," 19.14"," 22.44"
"2016-06-12 20:25:18"," 93.43"," 21.63","  0.30"," 19.14"," 22.32"
"2016-06-12 20:25:23"," 92.91"," 21.63","  0.32"," 19.08"," 22.38"
"2016-06-12 20:25:28"," 92.52"," 21.75","  0.30"," 19.08"," 22.38"
"2016-06-12 20:25:33"," 93.58"," 21.63","  0.29"," 19.11"," 22.44"
"2016-06-12 20:25:38"," 93.88"," 21.63","  0.32"," 19.14"," 22.38"
"2016-06-12 20:25:43"," 93.29"," 21.75","  0.28"," 19.11"," 22.38"
"2016-06-12 20:25:48"," 93.93"," 21.63","  0.26"," 19.14"," 22.38"
"2016-06-12 20:25:53"," 94.03"," 21.63","  0.32"," 19.11"," 22.44"
"2016-06-12 20:25:58"," 92.94"," 21.75","  0.26"," 19.18"," 22.41"
"2016-06-12 20:26:03"," 92.05"," 21.63","  0.28"," 19.14"," 22.44"
"2016-06-12 20:26:08"," 92.32"," 21.75","  0.32"," 19.14"," 22.44"
"2016-06-12 20:26:13"," 92.76"," 21.63","  0.29"," 19.21"," 22.47"
"2016-06-12 20:26:18"," 92.97"," 21.63","  0.30"," 19.14"," 22.41"
"2016-06-12 20:26:23"," 93.65"," 21.75","  0.32"," 19.18"," 22.41"
"2016-06-12 20:26:28"," 91.97"," 21.63","  0.30"," 19.18"," 22.44"
"2016-06-12 20:26:33"," 95.16"," 21.63","  0.31"," 19.14"," 22.41"
"2016-06-12 20:26:38"," 92.96"," 21.63","  0.29"," 19.11"," 22.38"
"2016-06-12 20:26:43"," 93.45"," 21.63","  0.28"," 19.14"," 22.41"
"2016-06-12 20:26:48"," 92.54"," 21.75","  0.30"," 19.11"," 22.47"
"2016-06-12 20:26:53"," 92.95"," 21.75","  0.31"," 19.14"," 22.50"
"2016-06-12 20:26:58"," 93.73"," 21.75","  0.28"," 19.14"," 22.38"
"2016-06-12 20:27:03"," 92.78"," 21.75","  0.30"," 19.18"," 22.44"
"2016-06-12 20:27:08"," 93.72"," 21.75","  0.30"," 19.18"," 22.44"
"2016-06-12 20:27:13"," 93.18"," 21.75","  0.29"," 19.21"," 22.44"
"2016-06-12 20:27:18"," 93.19"," 21.63","  0.29"," 19.18"," 22.41"
"2016-06-12 20:27:23"," 93.98"," 21.75","  0.30"," 19.18"," 22.47"
"2016-06-12 20:27:28"," 93.33"," 21.75","  0.29"," 19.18"," 22.47"
"2016-06-12 20:27:33"," 93.17"," 21.75","  0.30"," 19.21"," 22.47"
"2016-06-12 20:27:38"," 92.69"," 21.75","  0.29"," 19.21"," 22.47"
"2016-06-12 20:27:43"," 92.43"," 21.75","  0.30"," 19.21"," 22.41"
"2016-06-12 20:27:48"," 93.23"," 21.75","  0.31"," 19.14"," 22.50"
"2016-06-12 20:27:53"," 92.61"," 21.63","  0.31"," 19.14"," 22.44"
"2016-06-12 20:27:58"," 93.73"," 21.75","  0.31"," 19.24"," 22.44"
"2016-06-12 20:28:03"," 93.74"," 21.75","  0.31"," 19.21"," 22.44"
"2016-06-12 20:28:08"," 94.64"," 21.75","  0.30"," 19.21"," 22.44"
"2016-06-12 20:28:13"," 93.72"," 21.63","  0.32"," 19.18"," 22.47"
"2016-06-12 20:28:18"," 92.90"," 21.63","  0.32"," 19.18"," 22.47"
"2016-06-12 20:28:23"," 93.99"," 21.75","  0.31"," 19.21"," 22.38"
"2016-06-12 20:28:28"," 93.08"," 21.75","  0.31"," 19.21"," 22.44"
"2016-06-12 20:28:33"," 93.04"," 21.75","  0.31"," 19.14"," 22.47"
"2016-06-12 20:28:38"," 93.50"," 21.75","  0.29"," 19.27"," 22.53"
"2016-06-12 20:28:43"," 92.81"," 21.75","  0.30"," 19.18"," 22.47"
"2016-06-12 20:28:48"," 94.98"," 21.75","  0.30"," 19.18"," 22.41"
"2016-06-12 20:28:53"," 92.88"," 21.75","  0.31"," 19.21"," 22.50"
"2016-06-12 20:28:58"," 92.67"," 21.75","  0.28"," 19.18"," 22.47"
"2016-06-12 20:29:03"," 93.23"," 21.75","  0.30"," 19.21"," 22.47"
